State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice
FL,Niceville,Choctawhatchee Dr,32578.0,3.0,3.0,2701.0,264.7167715660866,1.02,712200.0,3874.0,30.45534,-86.400055,715000.0
FL,Daytona Beach,3rd St,32117.0,4.0,2.0,1980.0,105.55555555555556,0.18,206800.0,1999.0,29.21977,-81.06195,209000.0
FL,Boynton Beach,Grand Messina Cir,33472.0,3.0,2.0,2202.0,238.4196185286104,0.1512396694214876,524000.0,3999.0,26.55047,-80.17959,525000.0
FL,Fort Myers,Coronet St,33907.0,3.0,2.0,1312.0,242.3018292682927,0.138,315200.0,1634.0,26.573067,-81.86487,317900.0
FL,Valparaiso,Menzel St,32580.0,3.0,2.0,1663.0,234.5159350571257,0.19,389100.0,2400.0,30.511396,-86.49744,390000.0
FL,Panama City Beach,Amherst Way,32413.0,4.0,3.0,2276.0,263.18101933216167,0.0,592200.0,2999.0,30.227842,-85.86653,599000.0
FL,Kissimmee,Golden Knot Dr,34746.0,4.0,3.0,2431.0,199.50637597696425,0.2149908172635445,483200.0,2649.0,28.177622,-81.433655,485000.0
FL,West Palm Beach,Ashley Dr W APT B,33415.0,1.0,1.0,612.0,216.5032679738562,0.0,130400.0,1400.0,26.634596,-80.120384,132500.0
FL,Lakeland,Solamor St,33810.0,2.0,2.0,1772.0,214.4469525959368,0.1035353535353535,377500.0,2232.0,28.092209,-81.98671,380000.0
FL,Jacksonville,CYPRESSWOOD DR W,32257.0,3.0,2.0,1618.0,216.31644004944377,0.2799999999999999,350300.0,1999.0,30.183737,-81.62421,350000.0
FL,Apopka,Park Ridge St,32712.0,4.0,3.0,2604.0,253.45622119815667,0.2012855831037649,623700.0,2713.0,28.76149,-81.548065,660000.0
FL,Jacksonville,E 24TH ST,32206.0,3.0,1.0,948.0,63.18565400843882,,94800.0,1300.0,30.35984,-81.634796,59900.0
FL,Melbourne,Academy Dr,32901.0,3.0,2.0,1368.0,255.84795321637424,0.4,347400.0,2299.0,28.081717,-80.62783,350000.0
FL,Oxford,NE 49th Dr,34484.0,4.0,3.0,2134.0,222.5866916588566,0.0648530762167125,,1803.0,28.940533,-82.01997,475000.0
FL,Winter Garden,Sherbourne St,34787.0,3.0,3.0,1853.0,253.52239611440908,0.1213957759412304,438800.0,2695.0,28.512903,-81.61373,469777.0
FL,Jacksonville,ROLLISTON ST,32208.0,2.0,1.0,1122.0,191.53297682709447,,,1300.0,30.386276,-81.6511,214900.0
FL,Palm Bay,Myers Dr NE,32905.0,2.0,1.0,726.0,268.59504132231405,0.2799999999999999,192700.0,1650.0,28.049826,-80.59091,195000.0
FL,Summerfield,SE 119th Avenue Rd,34491.0,2.0,2.0,1789.0,254.3320290665176,0.1600091827364554,452000.0,2149.0,28.963821,-81.95536,455000.0
FL,Venice,Spartina Dr,34293.0,2.0,2.0,1900.0,323.6842105263158,0.1457988980716253,611600.0,3425.0,27.030884,-82.37502,615000.0
FL,Saint Augustine,OWL HOLLOW CT,32092.0,4.0,2.0,1791.0,239.81016192071468,,420400.0,2369.0,30.050653,-81.5362,429500.0
FL,Sebring,Citroen Dr,33872.0,3.0,2.0,1628.0,202.64127764127764,0.25,328000.0,1800.0,27.506548,-81.50153,329900.0
GA,Macon,Elkan Ave,31206.0,4.0,1.0,1104.0,126.81159420289856,0.3399999999999999,70500.0,881.0,32.784756,-83.702614,140000.0
GA,Warner Robins,Choctaw St,31088.0,3.0,1.0,984.0,142.27642276422765,0.29,101900.0,1125.0,32.59759,-83.623955,140000.0
GA,Bonaire,Gray Fox Xing,31005.0,4.0,3.0,2283.0,135.30442400350415,0.2299999999999999,310700.0,2400.0,32.564148,-83.64557,308900.0
GA,Trenton,Wren Ave,30752.0,4.0,3.0,2581.0,164.66485858194497,0.34,427100.0,1404.0,34.879242,-85.50623,425000.0
GA,Albany,Tocaste Ln,31707.0,4.0,3.0,1868.0,109.74304068522484,0.4599999999999999,204300.0,1825.0,31.628235,-84.185844,205000.0
GA,Augusta,Wayside Dr,30906.0,4.0,2.0,1506.0,79.6148738379814,0.51,118900.0,1394.0,33.39169,-82.02553,119900.0
GA,Blue Ridge,Patterson St,30513.0,2.0,2.0,1056.0,425.18939393939394,0.365,,1999.0,34.971687,-84.37521,449000.0
GA,Midway,Lake Shore Dr,31320.0,4.0,3.0,2714.0,154.75313190862195,0.9,421500.0,2384.0,31.807522,-81.41099,420000.0
GA,Grovetown,Linsmore Ave,30813.0,4.0,3.0,2352.0,142.43197278911563,0.2,334700.0,2074.0,33.48417,-82.2336,335000.0
GA,Ringgold,Water Tower Ln,30736.0,3.0,2.0,1792.0,111.55133928571428,4.0,,1781.0,34.841885,-85.1196,199900.0
GA,Martinez,High Chaparral Dr,30907.0,4.0,3.0,2350.0,136.17021276595744,0.26,320800.0,1956.0,33.533237,-82.098465,320000.0
GA,Mc Caysville,E Hidden Valley Lakes Dr,30555.0,3.0,3.0,2482.0,261.84528605962936,1.82,442600.0,1999.0,34.983273,-84.42215,649900.0
GA,Hahira,Bright Crk,31632.0,3.0,2.0,1534.0,149.8696219035202,0.11,228100.0,1817.0,30.92387,-83.328514,229900.0
GA,Waycross,Carswell Ave,31503.0,2.0,2.0,1394.0,65.99713055954089,,,999.0,31.213493,-82.38421,92000.0
GA,Savannah,Delford Ct,31404.0,3.0,2.0,1371.0,266.2290299051787,0.32,367400.0,2199.0,32.062363,-81.04082,365000.0
GA,Martinez,Parnell Way,30907.0,4.0,3.0,2364.0,169.16243654822335,0.27,400400.0,2074.0,33.487106,-82.158714,399900.0
GA,Columbus,Woodland Dr,31907.0,2.0,1.0,1000.0,65.0,0.4,63800.0,974.0,32.476788,-84.9256,65000.0
GA,Macon,Caroline Dr,31217.0,6.0,3.0,2672.0,74.812874251497,5.3,198700.0,1400.0,32.831272,-83.54456,199900.0
GA,Tunnel Hill,Mountain Leaf Dr,30755.0,3.0,3.0,2168.0,124.49261992619928,0.5700000000000001,270100.0,1584.0,34.819897,-85.060844,269900.0
GA,Valdosta,Oak Forest Dr,31602.0,3.0,3.0,2925.0,132.991452991453,0.8699999999999999,385000.0,2638.0,30.907482,-83.350655,389000.0
GA,Valdosta,Springruff Dr,31602.0,3.0,2.0,1293.0,154.6017014694509,0.18,197600.0,1350.0,30.902016,-83.35137,199900.0
GA,Savannah,Southbridge Blvd,31405.0,4.0,4.0,3699.0,197.323600973236,0.43,733900.0,3200.0,32.06188,-81.24288,729900.0
GA,Savannah,E 57th St,31405.0,3.0,1.0,1031.0,286.12997090203686,0.1699999999999999,297100.0,1905.0,32.039654,-81.0971,295000.0
GA,Richmond Hill,Beckley Dr,31324.0,5.0,3.0,3635.0,145.80467675378267,0.24,530100.0,3195.0,31.946371,-81.30957,530000.0
GA,La Fayette,Moore Ave,30728.0,3.0,2.0,1154.0,216.6377816291161,0.34,249000.0,1700.0,34.687866,-85.26637,250000.0
GA,Columbus,Lakepointe Ln,31907.0,3.0,3.0,1889.0,129.6982530439386,0.1,244100.0,1700.0,32.518612,-84.88876,245000.0
GA,Decatur,Larry Ln,30033.0,4.0,3.0,2463.0,263.9058059277304,0.2,657600.0,3495.0,33.80109,-84.28477,650000.0
GA,Gainesville,Julian Rd,30506.0,3.0,4.0,2237.0,167.6352257487707,0.5900000000000001,379300.0,2335.0,34.321842,-83.982056,375000.0
GA,Roswell,Roswell Farms Rd,30075.0,4.0,3.0,1414.0,346.53465346534654,0.2471,403000.0,2400.0,34.021374,-84.36636,490000.0
GA,Woodstock,Papillion Trce,30188.0,4.0,3.0,2361.0,235.06988564167725,0.19,559300.0,2600.0,34.097008,-84.45639,555000.0
GA,Cartersville,Valley Dr,30120.0,3.0,2.0,1456.0,216.34615384615384,0.38,333200.0,1889.0,34.154568,-84.80236,315000.0
GA,Kennesaw,Shallow Ridge Ln NE,30144.0,3.0,2.0,2524.0,148.57369255150556,0.2637,346300.0,1970.0,34.075043,-84.5435,375000.0
GA,Roswell,La View Cir,30075.0,4.0,3.0,3051.0,195.018026876434,0.634,608400.0,2997.0,34.021595,-84.341095,595000.0
GA,Cartersville,Stable Gate Dr,30120.0,4.0,3.0,2095.0,190.88305489260145,0.39,,2165.0,34.119152,-84.82708,399900.0
GA,Brunswick,Cay Trc,31525.0,4.0,3.0,3233.0,138.88029693782863,0.72,447100.0,2999.0,31.275837,-81.42667,449000.0
GA,Loganville,Yancey Ct,30052.0,4.0,3.0,2710.0,166.01476014760146,0.15,449600.0,2995.0,33.84887,-83.9,449900.0
GA,Suwanee,Pine Manor Blf,30024.0,6.0,5.0,3814.0,193.9958049292082,0.15,719000.0,3899.0,34.066753,-84.07925,739900.0
GA,Loganville,Mohansic Ave,30052.0,3.0,3.0,2170.0,156.63594470046084,0.73,326000.0,2225.0,33.846367,-83.831,339900.0
GA,Woodstock,Winding River Trl,30188.0,4.0,3.0,2130.0,201.87793427230048,0.3238,436300.0,2513.0,34.101044,-84.438286,430000.0
GA,Pendergrass,Turning Leaf Ln,30567.0,4.0,3.0,1836.0,174.29193899782135,0.19,320900.0,1944.0,34.145256,-83.66608,320000.0
GA,Dacula,Pine Rd,30019.0,4.0,3.0,3171.0,185.7458215074109,3.82,591500.0,2659.0,34.062862,-83.89308,589000.0
GA,Acworth,Carina Ter NW,30101.0,4.0,3.0,2294.0,174.32432432432432,0.2421,417500.0,2435.0,34.06647,-84.62057,399900.0
GA,Buford,Shin Ct,30519.0,5.0,4.0,3300.0,146.93939393939394,0.26,486900.0,2999.0,34.041348,-83.940025,484900.0
GA,Lawrenceville,Simon Park Cir,30045.0,4.0,3.0,2094.0,190.54441260744983,0.21,374200.0,2366.0,33.94698,-83.94536,399000.0
GA,Grayson,Brackin Trce,30017.0,5.0,4.0,2681.0,208.87728459530027,0.29,510000.0,2600.0,33.907803,-83.9534,560000.0
GA,Rock Spring,Green Valley Dr,30739.0,3.0,2.0,1335.0,202.17228464419475,0.49,269300.0,1695.0,34.781822,-85.152176,269900.0
GA,Ringgold,Asheville Dr,30736.0,4.0,3.0,2633.0,256.32358526395745,1.0,674200.0,3317.0,34.877995,-85.15008,674900.0
GA,Rock Spring,Farm View Cir,30739.0,3.0,3.0,3200.0,187.1875,1.03,597400.0,1535.0,34.78214,-85.159294,599000.0
GA,Marietta,Winter Wood Ln,30062.0,4.0,3.0,2480.0,241.8951612903226,0.2244,582900.0,2759.0,34.035545,-84.45467,599900.0
GA,Marietta,Lynshire Ct SW,30064.0,5.0,5.0,3218.0,201.9577377252952,0.3989999999999999,653100.0,2968.0,33.94848,-84.63761,649900.0
GA,Lawrenceville,Rocky River Dr,30045.0,5.0,4.0,3682.0,190.0869092884302,0.0,,1996.0,34.021614,-83.835205,699900.0
GA,Suwanee,Village Manor Pl,30024.0,4.0,4.0,2428.0,234.3492586490939,0.12,579900.0,2734.0,34.06159,-84.08213,569000.0
GA,Kennesaw,Burnham Way NW,30152.0,4.0,4.0,3186.0,156.9052102950408,0.3742,468600.0,2495.0,34.014683,-84.6471,499900.0
GA,Roswell,Shagbark Trl,30075.0,4.0,4.0,2460.0,224.5934959349593,0.713,565300.0,3427.0,34.04007,-84.38774,552500.0
GA,Canton,Downing Creek Trl,30114.0,3.0,2.0,1553.0,273.6638763683194,0.18,402500.0,2078.0,34.201977,-84.53265,425000.0
GA,Dawson,Anderson St SW,39842.0,3.0,1.0,1534.0,39.0619295958279,0.21,,974.0,31.772312,-84.4498,59921.0
GA,Evans,Knob Hill Farm Rd,30809.0,5.0,5.0,3888.0,167.15534979423867,1.73,649100.0,3747.0,33.556843,-82.19238,649900.0
GA,Talking Rock,Tavern On The Hill Trl,30175.0,1.0,1.0,1920.0,247.3958333333333,12.35,473600.0,2154.0,34.562138,-84.5456,475000.0
GA,Savannah,Coffee Bluff Villa Rd,31419.0,5.0,3.0,2152.0,231.4126394052045,0.2299999999999999,499500.0,2850.0,31.94725,-81.156204,498000.0
GA,Alpharetta,Cannonero Dr,30005.0,4.0,3.0,3424.0,173.77336448598132,0.236,614500.0,3734.0,34.087498,-84.204636,595000.0
GA,Savannah,Heritage Way,31419.0,4.0,3.0,3000.0,126.63333333333334,0.2,384100.0,2640.0,32.032158,-81.23154,379900.0
GA,Greensboro,Ogeechee Hollow Rd,30642.0,2.0,2.0,1355.0,287.0848708487085,0.19,387900.0,2151.0,33.491844,-83.25188,389000.0
GA,Macon,Ollie Dr,31217.0,2.0,2.0,1020.0,68.52941176470588,0.32,69000.0,995.0,32.860317,-83.588,69900.0
GA,Valdosta,Napa Dr,31605.0,3.0,2.0,1788.0,131.3758389261745,0.13,233300.0,1780.0,30.894186,-83.28208,234900.0
GA,Loganville,Long Acre Dr,30052.0,4.0,4.0,2917.0,152.55399382927666,0.1699999999999999,430600.0,2585.0,33.881176,-83.8769,445000.0
GA,Tifton,Wildflower Rd,31793.0,3.0,2.0,2600.0,184.57692307692307,8.1,,2165.0,31.419655,-83.57009,479900.0
GA,Marietta,Beechwood Dr SE,30067.0,3.0,4.0,2292.0,357.76614310645726,0.37,829300.0,2921.0,33.91853,-84.46057,820000.0
GA,Dahlonega,Old Steele Holw,30533.0,3.0,3.0,3542.0,268.1818181818182,6.340000000000001,,1206.0,34.549953,-84.10397,949900.0
GA,Rossville,Broadway St,30741.0,2.0,2.0,1208.0,136.5066225165563,0.54,163600.0,1150.0,34.948814,-85.282684,164900.0
GA,Tifton,18th St W,31794.0,5.0,3.0,3462.0,122.76140958983248,0.8300000000000001,421300.0,2498.0,31.470362,-83.51055,425000.0
GA,Savannah,Coquena Cir E,31410.0,4.0,3.0,2347.0,255.2194290583724,0.39,602900.0,3499.0,32.03353,-80.97467,599000.0
GA,Taylorsville,Iron Hill Rd,30178.0,5.0,5.0,1720.0,290.69767441860466,1.07,498800.0,2804.0,34.136868,-85.01255,500000.0
GA,Marietta,Amberwood Trl,30062.0,4.0,3.0,3004.0,206.72436750998668,0.0,621100.0,3380.0,34.0058,-84.41234,621000.0
GA,Marietta,Shaw Rd,30066.0,3.0,3.0,2406.0,195.34497090606817,0.255,474500.0,2575.0,34.025673,-84.51045,470000.0
GA,Marietta,Walthall Ave SE,30060.0,5.0,3.0,2242.0,267.1721677074041,0.3,599200.0,2663.0,33.921486,-84.54766,599000.0
GA,Acworth,Abbotts Glen Trl NW,30101.0,4.0,3.0,2372.0,189.7133220910624,0.3299999999999999,450100.0,2453.0,34.076378,-84.627,450000.0
GA,Decatur,Chukar Trl,30034.0,3.0,2.0,1526.0,170.38007863695938,0.5,261700.0,1800.0,33.6988,-84.22647,260000.0
GA,Lithonia,The Trce,30058.0,4.0,3.0,1654.0,144.4981862152358,0.5,240000.0,1834.0,33.77428,-84.07303,239000.0
GA,Atlanta,Briarcliff Rd,30306.0,3.0,2.0,1577.0,301.2048192771084,0.3,482400.0,2726.0,33.794304,-84.33639,475000.0
GA,Stone Mountain,Briers Way,30083.0,4.0,3.0,2304.0,173.61111111111111,0.2,402100.0,2098.0,33.81813,-84.20906,400000.0
GA,Atlanta,Summitridge Dr,30340.0,4.0,2.0,2137.0,245.6715021057557,0.5,528000.0,2895.0,33.890205,-84.24358,525000.0
GA,Fayetteville,Redspire Ln,30215.0,4.0,3.0,2044.0,210.37181996086105,1.78,431900.0,2707.0,33.410976,-84.472404,430000.0
GA,Fayetteville,Arbor Way,30215.0,2.0,2.0,1244.0,192.9260450160772,0.0,239400.0,1934.0,33.448368,-84.44098,240000.0
GA,Fayetteville,Pine Knott Rd,30214.0,3.0,3.0,3276.0,137.36263736263737,2.4,449900.0,2762.0,33.508907,-84.522804,450000.0
GA,Cumming,Ridgebrook Bnd,30028.0,4.0,3.0,2212.0,198.91500904159133,0.6,442600.0,2330.0,34.275528,-84.18927,440000.0
GA,Alpharetta,Maid Marion Close,30005.0,4.0,3.0,2137.0,269.02199344876,0.311,589900.0,3388.0,34.06687,-84.22613,574900.0
GA,Roswell,Vickery Way,30075.0,4.0,3.0,2581.0,261.52654010073616,0.3,688900.0,2800.0,34.015575,-84.33263,675000.0
GA,Snellville,Overlook Ter,30078.0,4.0,3.0,3361.0,117.8220767628682,0.39,396900.0,2700.0,33.855618,-83.966545,396000.0
GA,Lawrenceville,Simmons Cir,30046.0,3.0,2.0,1416.0,204.44915254237287,0.4599999999999999,291100.0,1839.0,33.969337,-83.98678,289500.0
GA,Lilburn,Otha Way,30047.0,3.0,3.0,2730.0,146.4835164835165,0.49,404500.0,2197.0,33.906963,-84.135765,399900.0
GA,Doraville,Jane Rd,30340.0,3.0,1.0,1080.0,236.11111111111111,0.18,256000.0,1700.0,33.921036,-84.2358,255000.0
GA,Lawrenceville,Oak Ridge Way,30044.0,4.0,2.0,1902.0,184.0168243953733,1.47,352200.0,2350.0,33.947212,-84.04949,350000.0
GA,Gainesville,Cherokee Trl,30504.0,3.0,2.0,1260.0,396.8253968253968,0.5700000000000001,500600.0,1852.0,34.282707,-83.917015,500000.0
GA,Gainesville,Ledan Ext,30506.0,4.0,2.0,1792.0,237.16517857142856,2.58,423800.0,1700.0,34.361122,-83.91093,425000.0
GA,Hampton,Dodgen Rd,30228.0,5.0,4.0,2826.0,157.38747346072188,1.22,444500.0,1694.0,33.418793,-84.2736,444777.0
GA,McDonough,Riverbend Ct,30252.0,5.0,3.0,3000.0,133.3,5.25,399000.0,2816.0,33.53259,-84.06308,399900.0
GA,Conyers,Bridgewood Dr SE,30094.0,3.0,2.0,1728.0,188.0208333333333,0.53,325000.0,1749.0,33.56026,-84.04186,324900.0
GA,Conley,Rock Cut Rd,30288.0,3.0,2.0,1543.0,169.799092676604,0.258,264800.0,1745.0,33.637554,-84.33336,262000.0
GA,Forest Park,West St,30297.0,3.0,2.0,1069.0,149.67259120673526,0.149,160200.0,1625.0,33.614906,-84.370544,160000.0
GA,Atlanta,Sunset Ave NW,30314.0,3.0,2.0,1844.0,243.98047722342733,0.151,452400.0,2949.0,33.759388,-84.40968,449900.0
GA,East Pt,Eubanks Ave,30344.0,4.0,3.0,2294.0,226.46033129904097,0.286,520700.0,2259.0,33.665325,-84.43138,519500.0
GA,College Park,Virginia Ave,30337.0,3.0,3.0,1450.0,185.51724137931035,0.245,271000.0,1903.0,33.659565,-84.45439,269000.0
GA,Atlanta,Peyton Rd SW,30311.0,1.0,1.0,552.0,226.44927536231884,0.4989999999999999,123700.0,1650.0,33.743294,-84.47957,125000.0
GA,Atlanta,Claire Dr SE,30315.0,3.0,2.0,1346.0,245.1708766716196,0.158,330100.0,2199.0,33.705334,-84.382256,330000.0
GA,Atlanta,Shannon Dr SW,30310.0,3.0,4.0,2800.0,195.82142857142856,0.21,549600.0,2999.0,33.717407,-84.406494,548300.0
GA,Atlanta,Martina Dr NE,30305.0,3.0,2.0,1838.0,421.65397170837866,0.277,780300.0,3884.0,33.844036,-84.36439,775000.0
GA,Milton,Avensong Village Cir,30004.0,3.0,3.0,1450.0,327.58620689655174,0.11,483000.0,2314.0,34.10534,-84.26392,475000.0
GA,Palmetto,Phipps Rd,30268.0,3.0,2.0,1660.0,210.84337349397592,0.589,349900.0,1994.0,33.522697,-84.65671,350000.0
GA,Warner Robins,Cobblestone Ln,31088.0,2.0,2.0,1572.0,92.23918575063614,0.09,145000.0,1500.0,32.596306,-83.63793,145000.0
GA,Newnan,Hemlock Dr,30263.0,3.0,2.0,1624.0,190.82512315270927,0.832,309300.0,1845.0,33.434834,-84.85245,309900.0
GA,McDonough,Worthy Dr,30252.0,5.0,3.0,2135.0,147.49414519906324,1.0,307600.0,2049.0,33.426918,-83.98666,314900.0
GA,Buford,Berry Ridge Ln,30519.0,4.0,3.0,2802.0,151.6773733047823,0.48,427100.0,2550.0,34.08904,-83.925964,425000.0
GA,Jonesboro,Silverstone Trl,30238.0,4.0,3.0,3686.0,90.85729788388495,0.4,334100.0,1976.0,33.491104,-84.3444,334900.0
GA,Lithonia,Golod Way,30038.0,3.0,2.0,1416.0,176.48305084745763,0.2,250100.0,1795.0,33.633465,-84.138435,249900.0
GA,Union City,College St,30291.0,2.0,2.0,2420.0,227.27272727272728,6.672,550100.0,2050.0,33.575752,-84.54773,550000.0
GA,Acworth,Victory Commons Overlook,30102.0,4.0,4.0,2432.0,197.32730263157896,0.2299999999999999,483400.0,2199.0,34.1091,-84.59264,479900.0
GA,Cumming,Highland Gate Dr,30040.0,3.0,3.0,1466.0,245.56616643929053,0.12,364000.0,2094.0,34.168648,-84.1681,360000.0
GA,Sharpsburg,Winthrop Dr,30277.0,4.0,2.0,1927.0,199.79242345614944,1.016,385300.0,2287.0,33.347946,-84.69175,385000.0
GA,Covington,Neely Hammonds Rd,30014.0,3.0,1.0,1062.0,159.1337099811676,0.79,167600.0,2104.0,33.61941,-83.92516,169000.0
GA,Covington,River Shoals Ct,30016.0,3.0,3.0,2482.0,197.0185334407736,2.02,489300.0,3127.0,33.52975,-83.88256,489000.0
GA,Covington,Macadamia Ct,30016.0,4.0,2.0,1572.0,184.4147582697201,2.76,290300.0,1825.0,33.47432,-83.92035,289900.0
GA,Oxford,Northwood Creek Way,30054.0,4.0,3.0,3338.0,127.31426003594969,2.12,423600.0,2735.0,33.69131,-83.87383,424975.0
GA,Covington,Heaton Rd,30016.0,2.0,1.0,1344.0,177.7529761904762,3.07,210000.0,1495.0,33.568295,-83.91781,238900.0
GA,Griffin,Seminary Rdg,30224.0,3.0,2.0,1370.0,193.43065693430657,1.0,264100.0,1700.0,33.230568,-84.3386,265000.0
GA,Griffin,Greenview Dr,30224.0,3.0,1.0,1050.0,142.76190476190476,0.6,149300.0,1282.0,33.23841,-84.28472,149900.0
GA,Griffin,Piedmont Rd,30224.0,1.0,1.0,798.0,181.70426065162908,0.89,143400.0,1194.0,33.238674,-84.301895,145000.0
GA,Carrollton,Stewart St,30117.0,3.0,2.0,1352.0,207.0266272189349,0.25,279500.0,1374.0,33.58584,-85.06743,279900.0
GA,Villa Rica,Lake Dr,30180.0,3.0,2.0,1210.0,334.7107438016529,1.0,403700.0,1589.0,33.747955,-84.95209,405000.0
GA,Carrollton,Henson Cir,30117.0,3.0,2.0,1964.0,114.5621181262729,0.47,224100.0,1895.0,33.61965,-85.085075,225000.0
GA,Lagrange,New Hutchinson Mill Rd,30240.0,3.0,2.0,1242.0,189.1304347826087,1.47,235200.0,1362.0,32.97188,-85.06351,234900.0
GA,Lagrange,Piney Woods Dr,30240.0,4.0,3.0,2839.0,175.73089115885875,1.05,500100.0,2445.0,33.04958,-85.044876,498900.0
GA,Pine Mountain,Ebenezer Church Rd,31822.0,3.0,4.0,3052.0,147.4442988204456,10.83,,2600.0,32.919376,-84.899376,450000.0
GA,Hampton,Genova Ter,30228.0,4.0,3.0,2836.0,123.41290550070522,0.2009999999999999,349400.0,2400.0,33.447845,-84.351776,349999.0
GA,Atlanta,Hanover St,30349.0,3.0,3.0,1750.0,154.28514285714286,0.077,270000.0,1875.0,33.61331,-84.45455,269999.0
GA,Cedartown,Parkwood Ln,30125.0,3.0,2.0,1205.0,170.12448132780082,0.45,203600.0,1394.0,34.02337,-85.24732,205000.0
GA,Cedartown,Piedmont Ave,30125.0,3.0,2.0,1500.0,166.6,0.3299999999999999,248400.0,900.0,34.0298,-85.24489,249900.0
GA,Macon,Normandy Rd,31210.0,3.0,3.0,1937.0,95.50851832731028,0.4,184600.0,1825.0,32.893112,-83.69693,185000.0
GA,Macon,Knots Lndg,31220.0,3.0,2.0,1959.0,122.5114854517611,1.25,240100.0,1700.0,32.863403,-83.79209,240000.0
GA,Macon,Massey Rd,31206.0,4.0,2.0,1429.0,129.39118264520644,0.42,,1250.0,32.82111,-83.71854,184900.0
GA,Statesboro,Westberry Ct,30458.0,3.0,2.0,1549.0,171.07811491284698,0.67,265200.0,1599.0,32.430164,-81.86528,265000.0
GA,Rome,Old Cave Spring Rd SW,30161.0,3.0,2.0,1344.0,74.4047619047619,0.31,96900.0,1374.0,34.2151,-85.1922,100000.0
GA,Lavonia,Stone Bridge Cove Way,30553.0,3.0,1.0,884.0,192.30769230769232,0.73,169500.0,1050.0,34.50265,-83.08947,170000.0
GA,Mc Intyre,Smith Starley Rd,31054.0,4.0,3.0,2546.0,176.74744697564807,8.91,448500.0,2823.0,32.904537,-83.16633,449999.0
GA,Cartersville,Twelve Oaks Dr,30120.0,5.0,4.0,3575.0,155.24475524475525,0.26,553100.0,3495.0,34.170956,-84.81822,555000.0
GA,Sharpsburg,Yellowwood Dr,30277.0,4.0,5.0,3394.0,197.11255156157927,1.542,669300.0,3870.0,33.475094,-84.63259,669000.0
GA,Atlanta,Woodland Ave SE,30316.0,4.0,4.0,3080.0,243.5064935064935,0.325,756700.0,3357.0,33.721176,-84.353714,750000.0
GA,Atlanta,Duncan Dr NW,30318.0,4.0,4.0,2531.0,272.58000790201504,0.11,691600.0,3880.0,33.807457,-84.44783,689900.0
GA,Hampton,Sandy Trail Dr,30228.0,4.0,2.0,3548.0,81.73618940248026,0.184,289200.0,1947.0,33.441082,-84.33478,290000.0
GA,McDonough,Glorious Ct,30253.0,2.0,2.0,2211.0,164.85753052917232,0.22,363400.0,2049.0,33.46918,-84.14284,364500.0
GA,Moreland,S Highway 29,30259.0,3.0,3.0,3063.0,182.0111002285341,1.67,557500.0,2400.0,33.261326,-84.779045,557500.0
GA,Waleska,Hawks Trl,30183.0,4.0,3.0,3169.0,205.11202272010092,0.32,650100.0,3071.0,34.307537,-84.61497,650000.0
GA,Locust Grove,Arabella Pkwy,30248.0,5.0,4.0,4040.0,133.63861386138615,0.3399999999999999,538100.0,3314.0,33.35629,-84.16544,539900.0
GA,Waycross,Gorman Rd,31503.0,3.0,2.0,1887.0,103.33863275039744,0.55,194000.0,999.0,31.230236,-82.40369,195000.0
GA,Acworth,Meadow Green Ln NW,30101.0,4.0,4.0,3890.0,186.3753213367609,0.6900000000000001,724600.0,4027.0,34.01283,-84.68146,725000.0
GA,Suwanee,Flagstaff Dr,30024.0,4.0,3.0,2575.0,262.13592233009706,0.26,686500.0,2933.0,34.095257,-84.137886,675000.0
GA,Fairburn,Fairmont Way,30213.0,4.0,3.0,2985.0,117.0854271356784,0.1699999999999999,349700.0,2595.0,33.59135,-84.62672,349500.0
GA,Commerce,Chestnut St,30529.0,4.0,4.0,2100.0,163.33333333333334,0.12,124600.0,1300.0,34.1928,-83.45016,343000.0
GA,Jefferson,Meadow Ln,30549.0,3.0,2.0,1877.0,332.9781566329249,2.9,626000.0,2189.0,34.09675,-83.54928,625000.0
GA,Elberton,Nickville Rd,30635.0,4.0,3.0,3832.0,101.77453027139876,5.0,387200.0,2895.0,34.08385,-82.99285,390000.0
GA,Waverly Hall,Alabama Rd,31831.0,3.0,2.0,2320.0,183.18965517241372,13.41,423500.0,1999.0,32.722183,-84.714165,425000.0
GA,Kingsland,Beaver Ct,31548.0,4.0,2.0,1725.0,172.1159420289855,0.21,296200.0,1900.0,30.795338,-81.65805,296900.0
GA,Hartwell,Yacht Club Ct,30643.0,3.0,3.0,2251.0,304.3091959129276,1.345,684800.0,2122.0,34.401337,-82.88646,685000.0
GA,Marietta,Stonehenge Way NE,30066.0,4.0,3.0,2457.0,203.5002035002035,0.451,505000.0,2560.0,34.040184,-84.49471,500000.0
GA,Atlanta,Chert Way,30349.0,4.0,3.0,1760.0,136.36363636363637,0.386,240600.0,1842.0,33.581562,-84.501236,240000.0
GA,Griffin,Larch Looper Dr,30223.0,2.0,2.0,1192.0,335.4865771812081,0.15,398700.0,2100.0,33.306965,-84.24672,399900.0
GA,Rome,Jervis St SW,30161.0,2.0,1.0,821.0,102.92326431181486,0.19,,1081.0,34.24064,-85.17834,84500.0
